Date	SPX Index	RACE IM Equity	RACE US Equity	F US Equity	AAPL US Equity	NOKIA FH Equity	EURUSD Curncy
38257	1103.52	#N/A N/A	#N/A N/A	13.89	0.6702	11.12	1.2293
38258	1110.06	#N/A N/A	#N/A N/A	13.92	0.6793	10.97	1.2328
38259	1114.8	#N/A N/A	#N/A N/A	13.86	0.6907	11.06	1.2333
38260	1114.58	#N/A N/A	#N/A N/A	14.05	0.692	11.08	1.2436
38261	1131.5	#N/A N/A	#N/A N/A	14.19	0.6905	11.54	1.2417
38264	1135.17	#N/A N/A	#N/A N/A	14.15	0.6927	11.74	1.2288
38265	1134.48	#N/A N/A	#N/A N/A	14.16	0.703	11.7	1.2313
38266	1142.05	#N/A N/A	#N/A N/A	14.18	0.7257	11.61	1.2288
38267	1130.65	#N/A N/A	#N/A N/A	13.86	0.7075	11.66	1.2285
38268	1122.14	#N/A N/A	#N/A N/A	13.95	0.6975	11.38	1.2409
38272	1121.84	#N/A N/A	#N/A N/A	13.82	0.6838	11.11	1.2328
38273	1113.65	#N/A N/A	#N/A N/A	13.69	0.7098	11.41	1.2348
38274	1103.29	#N/A N/A	#N/A N/A	13.12	0.8032	11.53	1.2388
38275	1108.2	#N/A N/A	#N/A N/A	13.25	0.8125	11.82	1.2469
38278	1114.02	#N/A N/A	#N/A N/A	13.39	0.8527	11.69	1.2494
38279	1103.23	#N/A N/A	#N/A N/A	12.93	0.8468	12.1	1.2513
38280	1103.66	#N/A N/A	#N/A N/A	12.9	0.8477	11.81	1.259
38281	1106.49	#N/A N/A	#N/A N/A	13.06	0.8561	11.87	1.2616
38282	1095.73	#N/A N/A	#N/A N/A	12.97	0.8466	11.88	1.2683
38285	1094.81	#N/A N/A	#N/A N/A	12.7	0.8491	11.6	1.2807
38286	1111.09	#N/A N/A	#N/A N/A	12.85	0.8566	11.54	1.2769
38287	1125.4	#N/A N/A	#N/A N/A	13.14	0.8982	11.9	1.2713
38288	1127.44	#N/A N/A	#N/A N/A	13.16	0.932	12.06	1.2746
38289	1130.2	#N/A N/A	#N/A N/A	13.03	0.9357	12.09	1.2798
38292	1130.51	#N/A N/A	#N/A N/A	13.23	0.9366	12.23	1.2752
38293	1130.55	#N/A N/A	#N/A N/A	13.24	0.9554	12.34	1.2744
38294	1143.2	#N/A N/A	#N/A N/A	13.25	0.9877	12.36	1.2821
38295	1161.67	#N/A N/A	#N/A N/A	13.78	0.9723	12.25	1.2872
38296	1166.17	#N/A N/A	#N/A N/A	13.81	0.9771	12.47	1.2964
38299	1164.89	#N/A N/A	#N/A N/A	13.77	0.9711	12.35	1.292
38300	1164.08	#N/A N/A	#N/A N/A	14.08	0.9652	12.45	1.29
38301	1162.91	#N/A N/A	#N/A N/A	13.91	0.9777	12.58	1.2889
38303	1184.17	#N/A N/A	#N/A N/A	14.23	0.9911	12.77	1.2974
38306	1183.82	#N/A N/A	#N/A N/A	14.35	0.9864	12.71	1.295
38307	1175.43	#N/A N/A	#N/A N/A	14.21	0.981	12.56	1.2957
38308	1181.94	#N/A N/A	#N/A N/A	14.31	0.9804	12.82	1.3032
38309	1183.55	#N/A N/A	#N/A N/A	14.34	0.9891	12.89	1.296
38310	1170.34	#N/A N/A	#N/A N/A	14.15	0.9852	12.65	1.3023
38313	1177.24	#N/A N/A	#N/A N/A	14.09	1.0955	12.55	1.3049
38314	1176.94	#N/A N/A	#N/A N/A	14.09	1.0941	12.33	1.3087
38315	1181.76	#N/A N/A	#N/A N/A	14.08	1.1438	12.37	1.3187
38317	1182.65	#N/A N/A	#N/A N/A	14.25	1.1527	12.45	1.3297
38320	1178.57	#N/A N/A	#N/A N/A	14.23	1.2221	12.38	1.3282
38321	1173.82	#N/A N/A	#N/A N/A	14.18	1.1973	12.24	1.3279
38322	1191.37	#N/A N/A	#N/A N/A	14.14	1.2105	12.37	1.3346
38323	1190.33	#N/A N/A	#N/A N/A	14.23	1.1645	12.65	1.327
38324	1191.17	#N/A N/A	#N/A N/A	14.31	1.1193	12.29	1.3454
38327	1190.25	#N/A N/A	#N/A N/A	14.27	1.1746	12.29	1.3409
38328	1177.08	#N/A N/A	#N/A N/A	14.23	1.123	12.24	1.3419
38329	1182.81	#N/A N/A	#N/A N/A	14.21	1.13	12.09	1.3337
38330	1189.24	#N/A N/A	#N/A N/A	14.24	1.1427	11.84	1.3311
38331	1188	#N/A N/A	#N/A N/A	14.22	1.1634	11.8	1.3226
38334	1198.68	#N/A N/A	#N/A N/A	14.23	1.1591	11.7	1.3312
38335	1203.38	#N/A N/A	#N/A N/A	14.32	1.1659	11.69	1.3296
38336	1205.72	#N/A N/A	#N/A N/A	14.29	1.1654	11.71	1.3392
38337	1203.21	#N/A N/A	#N/A N/A	14.22	1.1892	11.51	1.3244
38338	1194.22	#N/A N/A	#N/A N/A	14.34	1.1605	11.25	1.3307
38341	1194.65	#N/A N/A	#N/A N/A	14.66	1.12	11.38	1.3396
38342	1205.46	#N/A N/A	#N/A N/A	14.71	1.1373	11.57	1.3372
38343	1209.57	#N/A N/A	#N/A N/A	14.83	1.1384	11.74	1.339
38344	1210.13	#N/A N/A	#N/A N/A	14.8	1.143	11.8	1.3515
38348	1204.92	#N/A N/A	#N/A N/A	14.74	1.1279	11.68	1.3617
38349	1213.54	#N/A N/A	#N/A N/A	14.88	1.1461	11.71	1.3613
38350	1213.45	#N/A N/A	#N/A N/A	14.74	1.1507	11.69	1.3607
38351	1213.55	#N/A N/A	#N/A N/A	14.8	1.1571	11.62	1.3637
38352	1211.92	#N/A N/A	#N/A N/A	14.64	1.15	11.62	1.3554
38355	1202.08	#N/A N/A	#N/A N/A	14.71	1.1302	11.66	1.3465
38356	1188.05	#N/A N/A	#N/A N/A	14.66	1.1418	11.75	1.3279
38357	1183.74	#N/A N/A	#N/A N/A	14.43	1.1518	11.66	1.3262
38358	1187.89	#N/A N/A	#N/A N/A	14.45	1.1527	11.66	1.3173
38359	1186.19	#N/A N/A	#N/A N/A	14.65	1.2366	11.73	1.3054
38362	1190.24	#N/A N/A	#N/A N/A	14.55	1.2314	11.91	1.3074
38363	1182.99	#N/A N/A	#N/A N/A	14.43	1.1529	11.65	1.3107
38364	1187.7	#N/A N/A	#N/A N/A	14.32	1.1689	11.5	1.3255
38365	1177.45	#N/A N/A	#N/A N/A	14.08	1.2464	11.44	1.3224
38366	1184.52	#N/A N/A	#N/A N/A	14.06	1.2536	11.5	1.3112
38370	1195.98	#N/A N/A	#N/A N/A	14.08	1.2616	11.5	1.302
38371	1184.63	#N/A N/A	#N/A N/A	13.93	1.2479	11.38	1.301
38372	1175.41	#N/A N/A	#N/A N/A	13.46	1.2582	11	1.2963
38373	1167.87	#N/A N/A	#N/A N/A	13.11	1.2587	10.82	1.3039
38376	1163.75	#N/A N/A	#N/A N/A	13.07	1.2636	10.75	1.306
38377	1168.41	#N/A N/A	#N/A N/A	13.23	1.2866	10.79	1.2973
38378	1174.07	#N/A N/A	#N/A N/A	13.35	1.2902	10.97	1.3073
38379	1174.55	#N/A N/A	#N/A N/A	13.19	1.2971	11.62	1.3046
38380	1171.36	#N/A N/A	#N/A N/A	13.14	1.3211	11.58	1.3038
38383	1181.27	#N/A N/A	#N/A N/A	13.17	1.3732	11.75	1.3039
38384	1189.41	#N/A N/A	#N/A N/A	13.08	1.3845	11.89	1.3047
38385	1193.19	#N/A N/A	#N/A N/A	13.27	1.422	12	1.3027
38386	1189.89	#N/A N/A	#N/A N/A	13.11	1.3895	12	1.2975
38387	1203.03	#N/A N/A	#N/A N/A	13.22	1.4079	12.13	1.2869
38390	1201.72	#N/A N/A	#N/A N/A	13.42	1.4096	12.14	1.2757
38391	1202.3	#N/A N/A	#N/A N/A	13.16	1.4446	12.27	1.2762
38392	1191.99	#N/A N/A	#N/A N/A	13.12	1.4061	12.23	1.2805
38393	1197.01	#N/A N/A	#N/A N/A	13.1	1.3993	12.22	1.2874
38394	1205.3	#N/A N/A	#N/A N/A	13.06	1.4502	12.35	1.2866
38397	1206.14	#N/A N/A	#N/A N/A	13.1	1.5113	12.35	1.2976
38398	1210.13	#N/A N/A	#N/A N/A	13.16	1.5787	12.35	1.3027
38399	1210.34	#N/A N/A	#N/A N/A	13.25	1.6095	12.2	1.3029
38400	1200.75	#N/A N/A	#N/A N/A	13	1.568	12.07	1.3071
38401	1201.59	#N/A N/A	#N/A N/A	12.96	1.5502	12.1	1.3072
38405	1184.16	#N/A N/A	#N/A N/A	12.76	1.523	12.28	1.3259
38406	1190.8	#N/A N/A	#N/A N/A	12.81	1.5755	12.01	1.3216
38407	1200.2	#N/A N/A	#N/A N/A	12.8	1.588	12.05	1.3198
38408	1211.37	#N/A N/A	#N/A N/A	13	1.5891	12.36	1.3245
38411	1203.6	#N/A N/A	#N/A N/A	12.65	1.6021	12.28	1.3228
38412	1210.41	#N/A N/A	#N/A N/A	12.67	1.5893	12.32	1.3188
38413	1210.08	#N/A N/A	#N/A N/A	12.47	1.5758	12.27	1.3142
38414	1210.47	#N/A N/A	#N/A N/A	12.5	1.4925	12.17	1.311
38415	1222.13	#N/A N/A	#N/A N/A	12.4	1.5289	12.2	1.3237
38418	1225.31	#N/A N/A	#N/A N/A	12.52	1.5268	12.24	1.3214
38419	1219.43	#N/A N/A	#N/A N/A	12.45	1.4475	12.24	1.3344
38420	1207.01	#N/A N/A	#N/A N/A	12.34	1.4054	12.21	1.3392
38421	1209.25	#N/A N/A	#N/A N/A	12.37	1.4225	12.15	1.3418
38422	1200.08	#N/A N/A	#N/A N/A	12.39	1.4382	12.13	1.3458
38425	1206.83	#N/A N/A	#N/A N/A	12.39	1.44	12.15	1.3369
38426	1197.75	#N/A N/A	#N/A N/A	12.23	1.4629	12.31	1.3307
38427	1188.07	#N/A N/A	#N/A N/A	11.91	1.4707	12.07	1.3417
38428	1190.21	#N/A N/A	#N/A N/A	11.67	1.5089	12.2	1.3377
38429	1189.65	#N/A N/A	#N/A N/A	11.39	1.5343	12.16	1.3326
38432	1183.79	#N/A N/A	#N/A N/A	11.51	1.5607	12.05	1.3157
38433	1171.71	#N/A N/A	#N/A N/A	11.17	1.5296	12.05	1.3087
38434	1172.53	#N/A N/A	#N/A N/A	10.99	1.5196	11.9	1.2986
38435	1171.42	#N/A N/A	#N/A N/A	11.29	1.5179	11.88	1.2939
38439	1174.28	#N/A N/A	#N/A N/A	11.22	1.5189	11.88	1.2898
38440	1165.36	#N/A N/A	#N/A N/A	11.27	1.4911	11.9	1.2922
38441	1181.41	#N/A N/A	#N/A N/A	11.44	1.5286	11.9	1.2915
38442	1180.59	#N/A N/A	#N/A N/A	11.33	1.4882	11.96	1.2964
38443	1172.92	#N/A N/A	#N/A N/A	11.18	1.4604	12.05	1.2914
38446	1176.12	#N/A N/A	#N/A N/A	11.09	1.4675	11.81	1.2847
38447	1181.39	#N/A N/A	#N/A N/A	11.1	1.4961	11.91	1.2869
38448	1184.07	#N/A N/A	#N/A N/A	11.11	1.5118	11.9	1.2871
38449	1191.14	#N/A N/A	#N/A N/A	11.3	1.5557	12.09	1.2857
38450	1181.2	#N/A N/A	#N/A N/A	11.03	1.5621	11.96	1.2932
38453	1181.21	#N/A N/A	#N/A N/A	10.44	1.4971	11.88	1.2972
38454	1187.76	#N/A N/A	#N/A N/A	10.06	1.5236	11.73	1.2922
38455	1173.79	#N/A N/A	#N/A N/A	10.05	1.4657	11.83	1.2915
38456	1162.05	#N/A N/A	#N/A N/A	9.75	1.3307	11.79	1.2812
38457	1142.62	#N/A N/A	#N/A N/A	9.5	1.2625	11.43	1.2924
38460	1145.98	#N/A N/A	#N/A N/A	9.34	1.2721	11.29	1.3025
38461	1152.78	#N/A N/A	#N/A N/A	9.28	1.3246	11.58	1.3064
38462	1137.5	#N/A N/A	#N/A N/A	9.34	1.2682	11.79	1.3087
38463	1159.95	#N/A N/A	#N/A N/A	9.82	1.3279	12.36	1.3047
38464	1152.12	#N/A N/A	#N/A N/A	9.89	1.2679	12.57	1.3065
38467	1162.1	#N/A N/A	#N/A N/A	9.79	1.3207	12.6	1.3007
38468	1151.74	#N/A N/A	#N/A N/A	9.57	1.2925	12.46	1.2985
38469	1156.38	#N/A N/A	#N/A N/A	9.44	1.2839	12.34	1.293
38470	1143.22	#N/A N/A	#N/A N/A	9.14	1.2693	12.38	1.2893
38471	1156.85	#N/A N/A	#N/A N/A	9.11	1.2879	12.32	1.2873
38474	1162.16	#N/A N/A	#N/A N/A	9.22	1.3011	12.45	1.2864
38475	1161.17	#N/A N/A	#N/A N/A	9.47	1.2932	12.44	1.2873
38476	1175.65	#N/A N/A	#N/A N/A	10.16	1.3268	12.8	1.2948
38477	1172.63	#N/A N/A	#N/A N/A	9.7	1.31	12.8	1.2958
38478	1171.35	#N/A N/A	#N/A N/A	9.76	1.33	13.17	1.2819
38481	1178.84	#N/A N/A	#N/A N/A	9.95	1.3204	13.31	1.2842
38482	1166.22	#N/A N/A	#N/A N/A	9.78	1.3007	13.2	1.288
38483	1171.11	#N/A N/A	#N/A N/A	9.64	1.2718	13.1	1.2815
38484	1159.36	#N/A N/A	#N/A N/A	9.35	1.2189	13.3	1.2696
38485	1154.05	#N/A N/A	#N/A N/A	9.3	1.2418	13.5	1.2633
38488	1165.69	#N/A N/A	#N/A N/A	9.41	1.2696	13.58	1.2642
38489	1173.8	#N/A N/A	#N/A N/A	9.31	1.2629	13.54	1.2607
38490	1185.56	#N/A N/A	#N/A N/A	9.92	1.28	13.84	1.2679
38491	1191.08	#N/A N/A	#N/A N/A	10.01	1.3411	13.9	1.2644
38492	1189.28	#N/A N/A	#N/A N/A	10	1.3411	13.83	1.2559
38495	1193.86	#N/A N/A	#N/A N/A	10.17	1.42	13.87	1.2578
38496	1194.07	#N/A N/A	#N/A N/A	9.98	1.4179	13.88	1.2585
38497	1190.01	#N/A N/A	#N/A N/A	9.96	1.4207	13.57	1.2601
38498	1197.63	#N/A N/A	#N/A N/A	10.03	1.455	13.69	1.2512
38499	1198.78	#N/A N/A	#N/A N/A	10.07	1.4486	13.69	1.2586
38503	1191.5	#N/A N/A	#N/A N/A	9.98	1.42	13.64	1.2304
38504	1202.27	#N/A N/A	#N/A N/A	9.92	1.4393	13.97	1.218
38505	1204.29	#N/A N/A	#N/A N/A	10.27	1.43	14.04	1.2267
38506	1196.02	#N/A N/A	#N/A N/A	9.9	1.3657	14.03	1.2236
38509	1197.51	#N/A N/A	#N/A N/A	9.96	1.3543	13.82	1.2259
38510	1197.26	#N/A N/A	#N/A N/A	10.06	1.305	14.02	1.2285
38511	1194.67	#N/A N/A	#N/A N/A	10.09	1.3186	13.94	1.2234
38512	1200.93	#N/A N/A	#N/A N/A	10.02	1.3446	13.79	1.223
38513	1198.11	#N/A N/A	#N/A N/A	10.33	1.2789	13.91	1.2119
38516	1200.82	#N/A N/A	#N/A N/A	10.52	1.2821	14.01	1.2109
38517	1203.91	#N/A N/A	#N/A N/A	10.82	1.2857	14.14	1.2032
38518	1206.58	#N/A N/A	#N/A N/A	11.16	1.3261	14.03	1.2115
38519	1210.96	#N/A N/A	#N/A N/A	11.37	1.3564	14.14	1.2108
38520	1216.96	#N/A N/A	#N/A N/A	11.28	1.3682	14.01	1.2286
38523	1216.1	#N/A N/A	#N/A N/A	11.11	1.3432	14.03	1.2154
38524	1213.61	#N/A N/A	#N/A N/A	11.17	1.3521	14.23	1.2183
38525	1213.88	#N/A N/A	#N/A N/A	10.68	1.3768	14.37	1.2129
38526	1200.73	#N/A N/A	#N/A N/A	10.4	1.3889	14.39	1.2039
38527	1191.57	#N/A N/A	#N/A N/A	10.21	1.3486	14.39	1.2092
38530	1190.69	#N/A N/A	#N/A N/A	10.12	1.325	13.97	1.2165
38531	1201.57	#N/A N/A	#N/A N/A	10.4	1.3325	13.97	1.2054
38532	1199.85	#N/A N/A	#N/A N/A	10.41	1.2989	14.11	1.207
38533	1191.33	#N/A N/A	#N/A N/A	10.24	1.3146	13.85	1.2108
38534	1194.44	#N/A N/A	#N/A N/A	10.31	1.3036	13.85	1.1959
38538	1204.99	#N/A N/A	#N/A N/A	10.4	1.3564	13.96	1.1912
38539	1194.94	#N/A N/A	#N/A N/A	10.35	1.3354	14.1	1.1933
38540	1197.87	#N/A N/A	#N/A N/A	10.27	1.3439	13.84	1.195
38541	1211.86	#N/A N/A	#N/A N/A	10.42	1.3661	14.14	1.1967
38544	1219.44	#N/A N/A	#N/A N/A	10.71	1.3607	14.5	1.2072
38545	1222.21	#N/A N/A	#N/A N/A	10.78	1.3657	14.38	1.2241
38546	1223.29	#N/A N/A	#N/A N/A	10.69	1.3696	14.68	1.2094
38547	1226.5	#N/A N/A	#N/A N/A	10.89	1.4554	14.83	1.2084
38548	1227.92	#N/A N/A	#N/A N/A	11	1.4839	14.78	1.2035
38551	1221.13	#N/A N/A	#N/A N/A	10.93	1.4818	14.76	1.2052
38552	1229.35	#N/A N/A	#N/A N/A	10.84	1.5425	15.03	1.2034
38553	1235.2	#N/A N/A	#N/A N/A	10.93	1.5582	14.7	1.2139
38554	1227.04	#N/A N/A	#N/A N/A	10.64	1.5461	13.22	1.2171
38555	1233.68	#N/A N/A	#N/A N/A	10.72	1.5714	12.9	1.2065
38558	1229.03	#N/A N/A	#N/A N/A	10.61	1.5646	12.73	1.206
38559	1231.16	#N/A N/A	#N/A N/A	10.86	1.5582	12.89	1.2015
38560	1236.79	#N/A N/A	#N/A N/A	10.88	1.5711	13.1	1.2068
38561	1243.72	#N/A N/A	#N/A N/A	10.9	1.5643	13.27	1.2139
38562	1234.18	#N/A N/A	#N/A N/A	10.74	1.5232	13.17	1.2123
38565	1235.35	#N/A N/A	#N/A N/A	10.85	1.5268	13.01	1.2181
38566	1244.12	#N/A N/A	#N/A N/A	10.88	1.5425	13.21	1.2191
38567	1245.05	#N/A N/A	#N/A N/A	10.75	1.5436	13.17	1.2337
38568	1235.86	#N/A N/A	#N/A N/A	10.64	1.5254	13.02	1.2384
38569	1226.42	#N/A N/A	#N/A N/A	10.36	1.5354	12.92	1.2359
38572	1223.13	#N/A N/A	#N/A N/A	10.37	1.5232	13.06	1.2351
38573	1231.38	#N/A N/A	#N/A N/A	10.44	1.565	13.26	1.237
38574	1229.13	#N/A N/A	#N/A N/A	10.4	1.5493	13.47	1.2382
38575	1237.81	#N/A N/A	#N/A N/A	10.36	1.5714	13.15	1.2471
38576	1230.39	#N/A N/A	#N/A N/A	10.14	1.6464	13.12	1.2441
38579	1233.87	#N/A N/A	#N/A N/A	10.15	1.7029	13.04	1.2368
38580	1219.34	#N/A N/A	#N/A N/A	10.06	1.6518	12.98	1.2364
38581	1220.24	#N/A N/A	#N/A N/A	9.93	1.6839	12.86	1.2271
38582	1219.02	#N/A N/A	#N/A N/A	9.76	1.6536	12.83	1.2175
38583	1219.71	#N/A N/A	#N/A N/A	9.76	1.6368	12.92	1.2153
38586	1221.73	#N/A N/A	#N/A N/A	9.76	1.6382	12.9	1.2229
38587	1217.57	#N/A N/A	#N/A N/A	9.8	1.6336	12.82	1.2236
38588	1209.59	#N/A N/A	#N/A N/A	9.92	1.6346	12.8	1.2272
38589	1212.4	#N/A N/A	#N/A N/A	9.82	1.645	12.67	1.2301
38590	1205.1	#N/A N/A	#N/A N/A	9.77	1.6336	12.53	1.2289
38593	1212.28	#N/A N/A	#N/A N/A	9.77	1.6371	12.65	1.2235
38594	1208.41	#N/A N/A	#N/A N/A	9.75	1.6632	12.65	1.2221
38595	1220.33	#N/A N/A	#N/A N/A	9.97	1.6746	12.68	1.2346
38596	1221.59	#N/A N/A	#N/A N/A	9.73	1.6521	12.75	1.2502
38597	1218.02	#N/A N/A	#N/A N/A	9.86	1.6507	12.7	1.2531
38601	1233.39	#N/A N/A	#N/A N/A	9.96	1.7429	12.92	1.2465
38602	1236.36	#N/A N/A	#N/A N/A	10.13	1.7386	12.94	1.2417
38603	1231.67	#N/A N/A	#N/A N/A	9.92	1.7779	12.86	1.2399
38604	1241.48	#N/A N/A	#N/A N/A	9.9	1.8325	13.07	1.241
38607	1240.56	#N/A N/A	#N/A N/A	9.92	1.8357	13.05	1.2286
38608	1231.2	#N/A N/A	#N/A N/A	9.82	1.815	13.55	1.2267
38609	1227.16	#N/A N/A	#N/A N/A	9.96	1.7718	13.63	1.2286
38610	1227.73	#N/A N/A	#N/A N/A	9.86	1.7811	13.63	1.2224
38611	1237.91	#N/A N/A	#N/A N/A	9.93	1.8289	13.49	1.2237
38614	1231.02	#N/A N/A	#N/A N/A	9.71	1.88	13.5	1.2142
38615	1221.35	#N/A N/A	#N/A N/A	9.76	1.8996	13.6	1.2115
38616	1210.2	#N/A N/A	#N/A N/A	9.66	1.8611	13.41	1.2214
38617	1214.62	#N/A N/A	#N/A N/A	9.72	1.8536	13.4	1.2155
38618	1215.29	#N/A N/A	#N/A N/A	9.79	1.9	13.43	1.204
38621	1215.63	#N/A N/A	#N/A N/A	9.96	1.9229	13.69	1.2072
38622	1215.66	#N/A N/A	#N/A N/A	9.85	1.9086	13.54	1.2014
38623	1216.89	#N/A N/A	#N/A N/A	9.95	1.8243	13.6	1.2036
38624	1227.68	#N/A N/A	#N/A N/A	9.86	1.8693	13.54	1.2032
38625	1228.81	#N/A N/A	#N/A N/A	9.86	1.9146	13.94	1.2026
38628	1226.7	#N/A N/A	#N/A N/A	9.89	1.9443	14.24	1.1918
38629	1214.47	#N/A N/A	#N/A N/A	9.78	1.9196	14.32	1.1918
38630	1196.39	#N/A N/A	#N/A N/A	9.42	1.885	14.15	1.1975
38631	1191.49	#N/A N/A	#N/A N/A	9.32	1.8464	13.93	1.2179
38632	1195.9	#N/A N/A	#N/A N/A	9.23	1.8321	13.76	1.213
38636	1184.87	#N/A N/A	#N/A N/A	8.71	1.8425	14.05	1.1993
38637	1177.68	#N/A N/A	#N/A N/A	8.69	1.7589	14.04	1.2024
38638	1176.84	#N/A N/A	#N/A N/A	8.99	1.9193	13.94	1.2026
38639	1186.57	#N/A N/A	#N/A N/A	8.61	1.9286	14	1.2075
38642	1190.1	#N/A N/A	#N/A N/A	8.66	1.9086	14.07	1.2025
38643	1178.14	#N/A N/A	#N/A N/A	8.47	1.8646	14.13	1.1959
38644	1195.76	#N/A N/A	#N/A N/A	8.47	1.9621	14.02	1.1992
38645	1177.8	#N/A N/A	#N/A N/A	8.42	2.005	13.36	1.2023
38646	1179.59	#N/A N/A	#N/A N/A	8.25	1.9879	13.36	1.1954
38649	1199.38	#N/A N/A	#N/A N/A	8.6	2.0282	13.43	1.1986
38650	1196.54	#N/A N/A	#N/A N/A	8.63	2.0036	13.5	1.2106
38651	1191.38	#N/A N/A	#N/A N/A	8.52	2.0368	13.5	1.2069
38652	1178.9	#N/A N/A	#N/A N/A	8.14	1.9789	13.28	1.2141
38653	1198.41	#N/A N/A	#N/A N/A	8.02	1.9454	13.32	1.2069
38656	1207.01	#N/A N/A	#N/A N/A	8.32	2.0568	13.88	1.1992
38657	1202.76	#N/A N/A	#N/A N/A	8.22	2.0536	14.14	1.2019
38658	1214.76	#N/A N/A	#N/A N/A	8.27	2.1411	14.14	1.2073
38659	1219.94	#N/A N/A	#N/A N/A	8.38	2.2089	14.44	1.1945
38660	1220.14	#N/A N/A	#N/A N/A	8.29	2.1839	14.46	1.1813
38663	1222.81	#N/A N/A	#N/A N/A	8.34	2.1511	14.48	1.1805
38664	1218.59	#N/A N/A	#N/A N/A	8.26	2.1393	14.46	1.1782
38665	1220.65	#N/A N/A	#N/A N/A	8.03	2.1468	14.44	1.1765
38666	1230.96	#N/A N/A	#N/A N/A	7.82	2.185	14.43	1.1687
38670	1233.76	#N/A N/A	#N/A N/A	7.93	2.1946	14.78	1.1689
38671	1229.01	#N/A N/A	#N/A N/A	7.84	2.2243	14.63	1.1719
38672	1231.21	#N/A N/A	#N/A N/A	7.65	2.3196	14.44	1.167
38673	1242.8	#N/A N/A	#N/A N/A	7.8	2.3043	14.61	1.175
38674	1248.27	#N/A N/A	#N/A N/A	8.4	2.3057	14.72	1.1775
38677	1254.85	#N/A N/A	#N/A N/A	8.32	2.32	14.8	1.1725
38678	1261.23	#N/A N/A	#N/A N/A	8.34	2.3757	14.72	1.1814
38679	1265.61	#N/A N/A	#N/A N/A	8.43	2.3968	14.81	1.1823
38681	1268.25	#N/A N/A	#N/A N/A	8.32	2.4764	14.85	1.1725
38684	1257.46	#N/A N/A	#N/A N/A	8.36	2.4879	14.7	1.185
38685	1257.48	#N/A N/A	#N/A N/A	8.53	2.4321	14.7	1.1779
38686	1249.48	#N/A N/A	#N/A N/A	8.13	2.4221	14.5	1.1788
38687	1264.67	#N/A N/A	#N/A N/A	8.1	2.5571	14.7	1.1737
38688	1265.08	#N/A N/A	#N/A N/A	8.15	2.5939	14.75	1.1718
38691	1262.09	#N/A N/A	#N/A N/A	8.06	2.565	14.87	1.1788
38692	1263.7	#N/A N/A	#N/A N/A	8.11	2.6446	14.87	1.178
38693	1257.37	#N/A N/A	#N/A N/A	8.2	2.6411	15.15	1.1725
38694	1255.84	#N/A N/A	#N/A N/A	8.17	2.6457	15.41	1.1818
38695	1259.37	#N/A N/A	#N/A N/A	8.18	2.6547	15.17	1.1812
38698	1260.43	#N/A N/A	#N/A N/A	8.19	2.6754	15.28	1.1954
38699	1267.43	#N/A N/A	#N/A N/A	8.13	2.6779	15.36	1.1945
38700	1272.74	#N/A N/A	#N/A N/A	8.16	2.5718	15.42	1.2
38701	1270.94	#N/A N/A	#N/A N/A	8.17	2.5779	15.28	1.1979
38702	1267.32	#N/A N/A	#N/A N/A	8.3	2.5396	15.49	1.2013
38705	1259.92	#N/A N/A	#N/A N/A	8.23	2.5493	15.6	1.2007
38706	1259.62	#N/A N/A	#N/A N/A	8.05	2.5754	15.51	1.1859
38707	1262.8	#N/A N/A	#N/A N/A	8.02	2.625	15.45	1.1837
38708	1268.12	#N/A N/A	#N/A N/A	7.95	2.6436	15.5	1.1868
38709	1268.66	#N/A N/A	#N/A N/A	7.9	2.6196	15.68	1.1869
38713	1256.54	#N/A N/A	#N/A N/A	7.89	2.6511	15.75	1.1827
38714	1258.17	#N/A N/A	#N/A N/A	7.84	2.6275	15.57	1.1833
38715	1254.42	#N/A N/A	#N/A N/A	7.81	2.5518	15.63	1.184
38716	1248.29	#N/A N/A	#N/A N/A	7.72	2.5675	15.45	1.1849
38720	1268.8	#N/A N/A	#N/A N/A	7.83	2.6696	15.54	1.2019
38721	1273.46	#N/A N/A	#N/A N/A	8.01	2.6775	15.8	1.2119
38722	1273.48	#N/A N/A	#N/A N/A	8.35	2.6564	16.05	1.211
38723	1285.45	#N/A N/A	#N/A N/A	8.52	2.725	16.05	1.2151
38726	1290.15	#N/A N/A	#N/A N/A	8.62	2.7161	16.18	1.2088
38727	1289.69	#N/A N/A	#N/A N/A	8.77	2.8879	15.91	1.2065
38728	1294.18	#N/A N/A	#N/A N/A	8.93	2.9964	15.71	1.2128
38729	1286.06	#N/A N/A	#N/A N/A	8.56	3.0104	15.63	1.2036
38730	1287.61	#N/A N/A	#N/A N/A	8.55	3.0568	15.55	1.2142
38734	1282.93	#N/A N/A	#N/A N/A	8.31	3.0254	15.41	1.2106
38735	1277.93	#N/A N/A	#N/A N/A	8.21	2.9461	15.24	1.2113
38736	1285.04	#N/A N/A	#N/A N/A	8.22	2.8227	15.38	1.2097
38737	1261.48	#N/A N/A	#N/A N/A	7.9	2.7175	15.08	1.2135
38740	1263.83	#N/A N/A	#N/A N/A	8.32	2.7739	14.99	1.2307
38741	1266.86	#N/A N/A	#N/A N/A	8.4	2.7157	14.88	1.228
38742	1264.68	#N/A N/A	#N/A N/A	8.62	2.65	15.12	1.2241
38743	1273.83	#N/A N/A	#N/A N/A	8.67	2.5832	14.89	1.2207
